Id,Code,Name,Type
"2dc91091-1a47-42ea-86b3-d5e80ebfdb90","OSM-PISTE-KORON","Piste de Koron","Piste"
"e6b0a0d1-affa-450d-987c-8be72c62a33a","OSM-PISTE-KOULAYYOU","Piste de Koulayyou","Piste"
"4877b450-6e8d-4639-9a1f-6eb8d4fecf07","OSM-PISTE-LAC-ABBE","Piste du Lac Abbé","Piste"
"b887a986-b188-4512-acf9-329fe5275c0b","OSM-PISTE-LAC-ASSAL-BALHO","Piste Lac Assal - Balho","Piste"
"94b610d2-2553-4aac-b40b-dcc5c2f3f802","OSM-PISTE-MAISON-GOUVERNEUR","Piste de la maison du Gouverneur","Piste"
"00d2c315-f438-4114-8fb2-bca3d9fbe74b","OSM-PISTE-MALAHO-SAKALOL","Piste Malaho - Sakâlol","Piste"
"0eef83ad-fb2a-46cd-b69f-f0f4024fea4a","OSM-PISTE-MARGOITA","Piste de Margoïta","Piste"
"dca56289-729c-4c11-9f55-f7f2a4ade570","OSM-PISTE-MOUDDO","Piste de Mouddo","Piste"
"ca852633-bc31-4671-a5b8-19e29fa6902f","OSM-PISTE-MOUDDO-MADGOUL-ASSA-GUEYLA","Piste Mouddo-Madgoul-Assa Gueyla","Piste"
"d0d8870c-1dae-4069-9b49-a86d5de79651","OSM-PISTE-MOULHOULE-ALAILI-DADDA","Piste Moulhoulé - Alaïli Dadda","Piste"
"d3f0afa8-b441-4f25-839c-6af2d9842cbe","OSM-PISTE-MOUSSA-ALI","Piste du Moussa Ali","Piste"
"b5886df2-0e2c-4ae5-89b7-3654de548282","OSM-PISTE-MOUUSA-ALI","Piste du Mouusa Ali","Piste"
"2fb6042a-c147-4bef-a6e5-ed2fa1dd54f7","OSM-PISTE-OBOCK-ALAILI-DADDA","Piste Obock - Alaïli Dadda","Piste"
"550c20fb-541f-4493-883c-6e5ee8e66012","OSM-PISTE-OBOCK-ASSA","Piste Obock - La Assa","Piste"
"b01ec237-ec77-4039-adc7-6f781f678c56","OSM-PISTE-OBOCK-LAHASSA","Piste Obock - Lahassa","Piste"
"c83a24f4-d3d0-480f-b771-80557a4bc251","OSM-PISTE-OBOCK-OUADDI","Piste Obock - Ouaddi","Piste"
"e499086a-b70b-4bb6-91be-0cd3c4f44013","OSM-PISTE-OUADI","Piste d'Ouadi","Piste"
"48cd72df-084d-4443-8adb-c581bbb0803b","OSM-PISTE-OUEA","Piste de Ouêa","Piste"
"90a89017-32f4-49db-9604-5e8413d26f4c","OSM-PISTE-OUED-KALOU","Piste de l'Oued Kalou","Piste"
"e133dd71-c973-4e9d-bf92-dea23e8fe776","OSM-PISTE-RANDA-ADAILOU","Piste Randa-Adaïlou","Piste"
"6c3e79a1-8beb-49a2-a9db-1eb13972e42a","OSM-PISTE-RAS-BIR","Piste Ras Bir","Piste"
"f746410d-ccd0-47e4-aebe-46201789336a","OSM-PISTE-RAYSSALI","Piste de Rayssali","Piste"
"aef88a9e-e773-4f4e-abd4-ca9685b38ceb","OSM-PISTE-RIBTA-GARBA-NABA","Piste Ribta - Garba Naba","Piste"
"b4fa8e7f-5dd3-43c4-acba-66737acf1082","OSM-PISTE-SABLES-BLANCS","Piste des Sables Blancs","Piste"
"d766d68a-5f6d-4a34-be9b-9fb3b7da9da5","OSM-PISTE-SAKALOL","Piste du Sakalol","Piste"
"5a98577f-e950-456c-8a89-ddccd7fe0850","OSM-PISTE-VERS-CHAMPS-LAVE","Piste vers champs de lave","Piste"
"5184d3c1-595f-4d78-90f2-fae7680d14fa","OSM-PLACE-27-JUIN","Place du 27 Juin","Rue"
"08b2625b-0190-48dd-8467-40dd733d2aab","OSM-PLACE-CAIRE","Place du Caire","Route"
"da3c5fc4-4554-42d2-9b9d-ebc884e7cc99","OSM-PLACE-GARE","Place de la Gare","Rue"
"d47715a2-d008-47d8-b835-2f6f1d5e4c2b","OSM-PLACE-ISTANBUL","Place Istanbul","Rue"
"456c0774-f220-4c70-9900-f3ac7c841fde","OSM-PLACE-TOKYO","Place de Tokyo","Boulevard"
"929cd8dc-8d10-479c-b686-9714320771bf","OSM-PLATEAU-AL-MURABIT","Plateau d'Al-Murabit","Rue"
"2ecd9b04-530a-4e74-8905-c15e42f82633","OSM-ROND-POINT-BALBALA-NORD","Rond-Point Balbala-Nord","Route"
"045fe894-34e1-425f-8361-011074cc8efb","OSM-ROND-POINT-INDEPENDANCE","Rond-Point de l'Indépendance","Route"
"3391e25f-db6d-4a95-8811-77f34e141ec7","OSM-ROND-POINT-MAHATMA-GANDHI","Rond-Point Mahatma Gandhi","Route"
"24d45e10-2479-49a8-bccf-4b07d4348f6d","OSM-ROND-POINT-MARSAKI","Rond-Point de Marsaki","Route"
"505119b1-0ec2-44d3-bcfb-4c29503a8126","OSM-ROND-POINT-NOUVEAU-PORT-TADJOURA","Rond-Point du Nouveau Port de Tadjoura","Route"
"5de58c0e-a61a-4c33-a89e-f4a258076a1e","OSM-ROND-POINT-OBOCK","Rond-Point d'Obock","Route"
"349cbf67-b173-4ce0-b6c3-7d450d5256c0","OSM-ROND-POINT-PORT-PECHE","Rond-Point du Port de Pêche","Rue"
"f46a14bb-77c1-4ee5-a702-6fb04bd154e5","OSM-ROND-POINT-PROGRES","Rond-point du Progrès","Route"
"a057dd21-28ba-45e7-ba9a-c6092ca792f8","OSM-ROUTE-ALI-ADDE-HOLHOL","Route Ali Addé - Holhol","Route"
"1a436582-9bd9-47d2-8fbf-8af3721ddbec","OSM-ROUTE-ALI-SABIEH-ALI-ADDE","Route d'Ali-Sabieh - Ali-Addé","Route"
"cf17c807-38d0-4f95-b71e-6c06584dfb3c","OSM-ROUTE-ALI-SABIEH-ASSAMO","Route Ali Sabieh - Assamo","Route"
"3f9112db-6d05-4d90-9a47-bc862e5f8b4f","OSM-ROUTE-ALI-SABIEH-FRONTIERE-ETHIOPIENNE","Route Ali Sabieh-Frontière Éthiopienne","Route"
"ec2ca7f2-ba8b-4c6e-b131-dafcdd9b60a7","OSM-ROUTE-BALHO-ETHIOPIE","Route Balho - Éthiopie","Route"
"5bbd7596-1032-4709-9b1b-317bcef30a70","OSM-ROUTE-DAMERDJOG","Route de Damêrdjôg","Route"
"43454b34-9f4b-4f5a-8a54-4e43788e68c9","OSM-ROUTE-DJIBOUTI","Route Djibouti","Route"
"9b9cfac5-dcad-46e7-9d6b-30fd4c64a86f","OSM-ROUTE-DORRA-BALHO","Route Dorra - Balho","Route"
"e3d67638-2f5a-43ba-b72c-c810834ed51c","OSM-ROUTE-LAC-ASSAL","Route du Lac Assal","Route"
"4a769b20-760c-437f-82bb-186bf25dd296","OSM-ROUTE-NATIONALE-1","Route Nationale 1","Route"
"7041da3e-d0df-4e36-96a2-dc639d16bd20","OSM-ROUTE-NATIONALE-10","Route Nationale 10","Route"
